,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1137,3.9215393,5.506223,5.0743775,5.1818514,5.0929804,4.7990613,5.3458314,5.594319,5.4214025,5.5595603,5.8602138,5.192743,5.125087,5.4305916,5.6173396,5.2871904,5.0404353
1138,2.1306157,3.06632,3.610686,3.21517,3.1146166,3.5238862,3.065334,2.9803007,3.0016866,4.0074306,4.425588,2.921701,2.7538788,2.9000576,3.3822238,4.0296397,2.7586322
1139,2.1306157,2.5349615,3.43724,2.7365408,2.842049,2.4282317,3.8546443,3.3098822,3.3408408,3.8441763,4.887435,3.2550654,3.344273,3.1525388,3.391932,4.0296397,2.7586322
1140,4.2774415,4.5619216,4.945242,4.4126887,4.434731,4.8933434,4.914125,4.399217,4.702254,3.9360256,4.6641216,4.2566695,5.293564,4.198672,4.0658464,4.373508,4.7513914
1141,2.0832653,2.949372,4.6769586,3.167118,3.8158264,3.2860308,2.9511638,3.201918,3.085649,2.8201165,3.7245648,4.329289,2.8821878,2.7888932,4.1210732,3.5275476,4.1717854
1142,2.5932422,4.095451,3.5299761,4.5187387,4.1032953,3.877176,4.3346953,4.856812,4.4119935,4.5800266,4.1594486,4.9800215,4.384278,4.5364122,4.6184764,4.5285087,4.068084
1143,2.0767534,2.4492157,3.5962303,4.1178317,3.9976158,3.9109447,4.3585076,4.090703,3.84721,3.5364878,3.940998,4.1502447,3.5473773,3.9986794,3.7308316,4.054784,4.010527
1144,2.1621785,2.0130448,2.0511982,2.4093308,2.2126448,2.9515824,2.400343,3.3246853,2.2909222,3.5519261,2.0466282,3.0529394,3.3537312,3.0895836,2.843726,2.9987876,2.2754924
1145,3.1908116,4.457205,5.0633564,4.873408,4.6508245,5.395585,5.009551,4.6256766,5.655857,4.8158956,4.440653,4.831318,5.1154485,5.1061945,4.9716816,4.6195436,4.8484945
1146,4.1933804,5.3386674,4.5771956,4.8189626,5.3774967,5.484823,5.248085,5.2901483,4.2224717,4.9041724,5.0185695,4.39631,4.4856625,4.978832,4.4343653,4.965974,4.455872
1147,3.5116153,4.7713256,4.291334,3.683475,4.8492208,4.8427095,3.8761866,4.582414,4.1896024,4.248698,4.506325,4.6919723,3.231107,3.7969737,4.464634,4.615734,4.6242166
1148,2.5727172,3.0135088,4.213286,5.484457,3.370072,4.17201,4.3042083,4.7875104,4.899225,4.647986,4.174701,5.4364533,4.952864,4.7117333,4.950366,4.256269,3.824008
1149,4.696265,5.468221,5.320816,4.716853,5.232735,5.4573464,5.2749114,4.8378806,5.4745483,4.9718637,5.064063,5.503228,5.078212,5.517703,5.022604,5.380629,5.4077063
1150,3.9860537,4.8458652,5.7620063,4.0795126,4.9344707,4.655407,5.0500927,4.684959,4.9773083,5.1918883,5.273519,4.503741,5.266103,4.733446,4.4095716,5.00273,4.904446
1151,3.9534538,5.1242723,5.3633447,5.2546415,5.234669,4.542999,5.065634,5.43831,4.8010607,5.008615,5.2876415,4.3408203,4.512585,4.96589,5.246099,4.7007427,5.158471
1152,2.2686915,3.610844,4.65958,4.971617,4.1643195,5.043931,4.678278,4.6672277,4.74819,4.9045987,4.889327,4.878647,4.612381,4.5269713,4.724156,5.119199,4.069669
1153,3.8223653,5.74155,5.357134,5.7919893,5.639626,4.2381635,4.7925267,5.0946302,4.869498,5.062313,5.174639,4.9544516,4.6383524,5.1372957,4.7360325,5.4067774,5.573918
1154,3.7443736,5.477894,5.6040435,5.147502,4.954729,5.285319,5.2165103,5.1405573,5.27586,4.758438,5.728224,5.205668,5.620004,5.573937,5.102734,4.5961094,5.7275157
1155,2.1590524,3.1018918,4.8409677,4.457141,4.4445286,3.9144917,4.8714414,4.056882,4.675371,4.384827,3.9254823,4.099924,3.6258135,3.9680016,4.7821226,4.307413,4.542401
1156,2.5945594,4.8428416,4.6002507,4.439405,4.346608,5.000303,4.413166,4.8880568,4.909067,5.518363,4.7310395,4.977048,4.589095,4.7799983,4.5729575,4.0897875,5.180399
1157,2.438426,2.2051284,4.5370607,5.258636,4.012362,3.5281494,3.855622,4.543883,4.215816,3.9642165,4.2279778,4.4940467,4.4569645,4.365257,4.707967,4.1535764,3.902389
1158,3.6202972,4.6975293,4.060907,4.802522,4.3033185,4.522158,4.6871767,4.3152184,4.5734744,4.584666,4.640718,4.235417,4.1747656,4.765413,4.7146854,4.232155,4.3955398
1159,2.1285617,3.0297675,4.433409,4.6753097,3.8996143,4.135058,4.8138113,4.3682237,4.6498137,4.693938,3.9914086,4.247899,4.3883104,4.411265,4.196491,5.0179114,3.920743
1160,3.893973,5.288048,4.8667946,4.2839694,4.8636036,5.0131893,5.047428,4.0557246,4.9205112,4.9412007,5.147908,5.332097,3.4954507,5.441595,5.1298304,4.79718,4.6059937
1161,3.0415442,5.378694,5.3794503,5.372349,4.7800236,5.316461,5.047332,4.8164325,5.0428343,5.128199,4.949694,4.754155,4.970036,5.4097414,4.9204865,5.4309297,5.101383
1162,3.110998,4.914167,4.454935,5.3653316,4.476202,4.8405476,5.0103855,4.44302,4.672143,4.887685,4.5775113,4.2818375,4.716577,5.516654,4.7377567,4.3369803,5.153812
1163,2.9084034,4.844992,4.4320083,4.5829463,4.4458466,4.879155,5.153138,4.7420354,5.2126236,4.0798926,5.2036676,4.7756853,4.5732327,4.7175875,5.020113,4.9492254,5.2754097
1164,2.31287,2.6981227,3.147861,4.334169,3.3001187,4.0054736,4.427478,4.02166,4.2611923,4.2574325,4.033692,4.5217586,4.525375,4.211718,4.555023,3.9827974,4.4466
1165,2.1813836,2.182065,2.5873435,2.981727,3.5494347,3.6390598,3.947866,3.1920898,4.206378,3.1280868,2.295792,3.3684132,3.3983226,3.345496,4.1118135,3.229898,3.3713765
1166,4.0846863,5.419203,5.19698,4.945135,4.8170915,5.0723534,4.961093,4.645043,5.2705584,4.970471,5.320475,5.589714,5.1975703,5.219636,5.216899,4.845893,4.9930434
1167,3.9134576,5.0855465,5.440849,5.376491,5.3150754,5.514089,6.0575414,5.6027946,5.2202673,4.794182,5.083296,5.3806887,5.4550085,5.3467903,5.21772,5.802732,5.700404
1168,2.2808547,2.5173337,3.9569654,3.7344692,3.8581424,3.2683012,3.4884377,3.4414623,4.034779,4.2563715,3.2280903,4.115294,3.5195155,3.8879046,4.2708693,3.2671099,3.4518142
1169,2.9043353,4.6427007,5.3794518,5.7959647,5.198466,5.201836,5.3191576,5.335677,5.478208,5.2833695,5.505272,5.213229,5.087582,5.209278,5.3730793,3.8320477,3.9192574
1170,2.3672059,2.2459981,3.6170554,3.93393,4.0795875,4.7763515,4.0215077,3.6584754,4.2230196,3.9630115,4.1173987,4.981511,4.7191753,5.227165,4.4602985,4.1791115,4.5617695
1171,2.2024035,3.6821828,4.951845,4.5552673,4.9117174,4.293184,4.5130415,3.8060486,5.3185773,4.25049,4.688704,4.5842266,4.4023147,4.34192,4.27055,4.5417075,4.3106065
1172,2.1648715,3.1859555,3.4551399,3.5606308,3.3959787,2.7546403,3.2721996,3.8383088,3.2902253,2.5302408,2.1421456,3.0650597,2.9100783,3.404979,4.106272,4.1191964,3.3618803
1173,3.8715122,4.453765,5.199303,4.846914,5.2202115,5.3072515,5.597908,5.0538645,4.837336,5.4759173,4.917988,4.777342,2.7093577,2.9878647,5.2351794,4.4793243,5.1284795
1174,2.8943572,5.323983,4.6112924,5.221494,5.072564,5.325356,5.384608,5.1722484,5.129983,5.152609,4.8070345,5.3142953,4.802614,5.2301517,5.003018,4.9672227,5.3203316
1175,2.1241097,4.0754237,4.7279954,4.841856,5.3024316,4.1676188,4.981268,4.7230697,4.3892713,4.9382877,5.248942,4.195205,4.8393,4.552638,4.8534327,4.382629,5.3348074
1176,3.7304435,5.320625,5.519897,5.590136,5.2936563,5.3372035,5.2026186,5.0391808,5.1885247,5.0098395,5.6210914,5.403021,5.298745,5.569492,5.4907775,4.9766803,4.881022
1177,2.4319503,1.9154017,1.8603112,3.8138762,3.2813497,2.9821541,3.1939664,3.1523635,2.4769998,2.6262326,2.4434435,2.1444995,2.2072783,2.9099815,3.2057564,2.8093555,2.459732
1178,2.29825,4.09581,3.2802503,2.8045595,2.9156883,2.4555068,2.3715637,2.580199,2.4417143,2.9927764,2.782876,2.7371182,2.6249084,3.4484358,3.505944,2.9283943,3.5894964
1179,3.4890802,5.1921167,5.064831,5.3011107,4.282039,5.5459604,4.521249,4.6552587,5.437471,5.233706,5.23741,5.2139134,5.354517,5.268949,5.1460104,5.6404057,4.639446
1180,2.1455607,5.0821953,4.6957307,4.9601974,4.702293,4.8311067,3.6994684,4.83993,4.4002495,4.433449,4.2097187,4.9317517,4.7103825,4.9842024,4.5162525,4.351723,3.384462
1181,2.0071614,3.9519167,4.9918857,4.3739514,4.150161,4.1145954,4.482434,4.637667,4.719551,4.6954756,4.793663,4.423666,4.2167935,4.4992557,4.7880144,4.1886263,4.785096
1182,2.4012008,5.6908536,5.4447923,5.4075007,2.2757218,5.7059875,5.642217,5.182398,5.5115657,2.5993664,5.7303824,5.5146756,5.295759,5.1254835,2.3049495,5.7144494,5.872935
1183,3.1066384,4.983998,4.972725,4.934448,4.7970204,4.5838656,4.681793,4.5275126,4.9988923,4.677592,4.7329035,5.079317,4.545081,4.4144015,4.4517455,4.2927732,4.357502
1184,2.129316,2.4726,2.368545,2.9738832,2.713561,2.8307347,2.5490136,2.4727347,3.1646006,2.9355378,2.8455977,3.2513187,2.7123327,2.402086,1.9995215,2.4530802,2.6030421
1185,2.1399732,2.6009715,3.513158,2.5713413,3.3977654,3.0541065,3.6802936,2.6955621,3.4155152,2.4184303,3.0822406,3.0437253,2.273798,2.4108822,3.6200147,3.2462394,2.6512105
1186,3.3564453,5.2270465,4.9122524,5.0398836,4.602428,4.5311823,4.531215,4.3026752,4.58797,4.5419655,4.262058,4.562331,4.6155386,4.9550195,4.5906043,5.276965,4.143875
1187,2.24981,3.227219,4.412635,3.6344845,3.1107607,2.8063035,3.5147142,3.5960803,4.254318,4.645124,3.8937447,3.829871,3.2163393,3.5875869,3.158323,3.717082,3.3785005
1188,2.5608842,2.382864,2.192491,2.047473,2.9190314,2.5983105,3.0997941,3.4501681,3.0098624,3.1586459,3.1620066,2.7354665,3.4514449,3.3917148,2.0905342,3.245366,2.5885415
1189,3.5081835,5.1690116,4.6830153,4.760477,4.7786818,5.0372586,4.805098,5.442939,4.303116,4.56407,4.3848834,4.330541,4.6729207,4.9850173,4.7080755,5.1399016,5.1786747
1190,4.3312917,5.6805854,5.342532,5.401459,5.201873,5.7307343,5.429394,5.465478,4.86763,4.49947,5.0163617,5.336792,5.4504614,5.4379253,5.496134,5.1886907,5.5300884
1191,2.1650784,3.2367864,3.828996,3.3256395,4.1719894,3.3385324,3.8964014,4.114405,4.0293036,4.122431,4.2929955,4.5035696,3.519992,4.6211066,3.566678,3.4713464,3.801041
1192,3.1618137,4.9511833,4.3002796,4.4120927,4.3432956,4.6404123,4.1832857,4.669058,4.3560586,3.9196835,4.4697604,3.7457912,4.751979,4.1048484,3.837092,4.9049864,5.013873
1193,2.408222,3.4658735,4.412753,4.1064477,4.156404,5.1348057,4.437959,3.7314484,4.297361,4.0582414,3.6564019,3.3388584,4.501751,4.4169574,3.6554253,4.2081685,3.905674
1194,3.7394114,4.9257526,4.503335,4.7269998,4.886606,4.8243427,5.1260614,5.2313337,5.2234683,5.126674,4.863406,5.008357,5.062766,4.634273,4.1111994,4.9544544,4.162163
1195,4.165983,4.8997045,5.4996605,4.797728,5.300383,5.1810913,5.081587,5.023945,5.098843,5.330971,5.4042025,4.732563,5.0147223,5.0256805,5.202139,4.875951,4.691149
1196,3.909133,5.152841,5.254275,4.3641434,5.279654,4.950997,5.13392,4.7490683,5.151149,4.9720335,5.0320783,4.310636,4.321063,4.703173,5.0721307,4.7541924,4.371905
1197,4.645084,4.881698,5.5269723,5.3416677,5.506008,5.4177704,5.584393,5.2657948,5.201699,4.754268,5.184269,4.8973007,4.7131925,5.4262023,4.605835,4.778226,4.9418197
1198,3.6749616,4.348609,4.9924364,4.691157,4.5512886,4.2193623,5.053156,4.5361495,4.737938,4.7005634,4.782735,4.650118,3.3269737,4.481707,4.2305574,4.5206866,4.2984056
1199,3.929738,4.5290265,4.02237,4.4273777,4.639902,4.998135,4.726309,4.9584684,4.775025,4.768815,4.4641027,4.612972,4.8756304,5.1779785,5.1918583,4.6544843,5.251789
1200,2.1236856,3.6892304,3.363556,3.6807518,3.8422964,4.3959274,3.9104156,3.6133153,4.678021,3.6769774,4.219491,4.1230583,3.3002284,3.6998415,3.9433272,3.2267148,3.9120314
1201,3.501375,4.861694,5.663011,4.5165877,4.390778,4.6762967,3.9808471,4.991987,4.713523,5.115112,4.779343,4.1987457,4.665826,5.0051694,4.5877724,4.761701,4.414232
1202,4.093647,5.5340037,4.9926653,4.8685455,5.69155,5.4131584,5.575066,5.497995,5.4418077,4.3867965,4.3969345,4.966956,5.234915,5.071876,4.661533,4.782155,5.192378
1203,2.4135928,4.8618116,5.5199294,5.393239,4.6212254,4.644248,4.8640027,4.5232816,4.819362,5.2781534,4.968926,5.1611996,4.7764497,4.809862,4.5001874,4.3611183,4.671642
1204,2.1890697,3.6556442,4.364915,4.1350794,4.9031115,4.596926,4.627056,3.9737437,3.0946462,2.0800111,3.026606,2.2220175,2.3529434,3.4475389,4.087021,2.639776,2.5530338
1205,2.1286151,1.9587392,2.817016,2.2394023,3.2334838,3.1929955,2.3109512,2.7340033,2.2275028,2.537234,1.958557,3.0912426,2.6599207,2.3245037,2.4647217,3.2225235,2.569518
1206,2.0573623,2.1336586,2.061188,2.0837038,2.7908647,3.0754893,2.3848324,1.9769739,1.9840105,2.2381475,2.0157819,2.5576632,2.7186213,3.4711797,3.597837,3.2549584,3.028556
1207,2.9032915,4.584068,5.095333,5.3844643,4.739213,5.0966153,5.5137043,4.8233314,4.6119637,4.9576364,4.9174194,4.6624312,5.0826197,4.779558,4.8889847,4.790897,4.0465813
1208,2.1802022,3.1871943,3.4128742,3.140573,2.8884568,3.0117006,4.255588,4.994519,5.0889244,4.390208,4.1726103,4.265896,5.1349874,3.3984933,4.4080563,3.7322452,3.689047
1209,3.1651921,4.9424114,4.9101763,5.2477117,4.8779325,4.9013066,5.0040536,4.743754,4.98988,4.5141516,4.70388,4.871415,5.0891986,5.002685,5.101077,5.0447726,3.2533102
1210,3.5706959,5.5835032,5.6577735,4.8513365,4.9737782,4.8093386,4.4900975,5.050665,4.924848,5.239654,4.689958,4.953892,5.113174,5.371966,4.846337,4.49819,3.3738651
1211,4.320149,5.265892,5.6423645,5.2508364,4.887191,5.05195,5.4791794,5.4068456,5.252351,5.6725674,5.218963,5.273564,5.6587925,5.4768915,5.3402076,5.4950604,4.875929
1212,2.5575025,3.400435,3.6973557,5.030123,4.0085464,4.6489143,4.188521,4.5815325,4.2925463,4.044299,4.235138,4.3375483,3.699425,3.6564445,3.9806972,3.3426535,4.0345674
1213,2.5441175,3.618324,5.130023,4.8162217,4.481332,4.8486524,5.208318,4.924488,5.029549,4.696625,4.525432,5.1500425,4.7056,4.892659,4.6105895,5.435383,5.2888417
1214,2.714243,3.867752,3.9511871,3.6889896,4.899698,4.2454495,4.205344,4.8765125,4.5721936,4.7009807,4.0631366,4.1366115,4.4914174,4.151395,4.1206093,3.660405,3.281501
1215,2.1748781,2.0032008,1.9550778,2.121335,2.6478262,2.1551974,2.0930302,2.1483672,3.3458095,2.6525123,2.7854395,3.4306133,4.0102305,3.1808908,3.2296498,3.8337114,2.447913
1216,3.5887332,4.58263,4.3672457,4.7107873,4.9620676,4.723558,4.650152,5.2401314,4.8044605,4.706116,5.2500916,5.396769,4.761594,4.5214076,5.5089903,4.9443517,4.5418854
1217,2.0776236,1.8720478,2.0242434,2.9414036,2.6485841,2.6077285,1.8551348,3.3459918,1.9600435,2.6362753,3.3846748,2.3554301,2.5064113,3.1051998,3.221244,2.8262794,2.4433837
1218,3.0136428,5.0524335,4.572189,4.040448,4.5501633,4.1973596,4.8421597,4.0949726,4.187659,3.9755156,4.66751,4.5384817,4.7549777,4.50404,4.8031898,4.4088507,4.12371
1219,3.2288437,3.7834537,4.405498,4.8816943,4.4755535,4.682089,4.448314,5.279744,4.881683,4.321849,4.832918,4.7798843,4.8320365,5.1172514,4.6630945,4.142105,4.645951
1220,3.5950906,4.222798,4.7018714,4.864468,4.5719633,4.490932,5.1351695,4.9245853,4.2059484,4.8506527,4.7626257,5.0015283,4.6087837,4.830269,5.6156464,4.6987133,4.2724943
1221,2.0217888,1.9678025,1.9661993,1.924492,1.7210271,3.1682272,3.1089606,2.8592436,2.5939837,3.4705718,3.7294662,2.8805585,2.977993,3.0915532,2.6388633,3.1028726,2.3922653
1222,2.1390016,3.5107923,3.563979,4.197053,2.9415452,3.3832917,4.5233183,3.7883346,4.361892,3.2879617,3.8841865,3.5824156,3.3650534,3.5212712,4.154504,3.971525,3.4549837
1223,2.702207,4.998513,5.0236764,4.83031,4.134955,4.3188477,4.2301235,4.6200156,4.7890306,4.903617,4.999511,3.9411142,4.1487155,4.1407175,4.671733,4.2201695,4.241147
1224,2.9708726,4.578933,5.0842166,4.236371,5.0525565,4.0343003,4.5580673,4.9673033,5.431035,5.394077,5.0069427,4.860595,5.1657834,4.905852,5.34976,5.142887,4.7111216
1225,2.2257562,2.499089,3.1260083,3.6343796,2.0713751,2.6057963,3.406048,4.3235917,4.020829,3.911966,3.6435513,4.261697,3.4416564,3.3815863,3.7559342,3.2680428,2.194306
1226,2.284674,1.7604939,1.8891606,1.9285855,3.330295,2.2944083,2.8519132,2.8753188,2.2939985,2.965511,3.14129,2.3298495,2.535356,2.4901388,3.813962,2.1452413,2.66161
1227,2.183654,3.9254415,3.326118,3.5391638,3.2491796,3.079133,4.184059,4.6356235,4.7146277,4.477739,4.3929176,4.4908676,4.2186017,4.669875,4.727631,4.597554,2.607438
1228,3.9747567,4.607244,5.2320194,5.1489177,5.253861,4.8147826,5.2395625,5.24665,5.1627655,5.2487097,4.856023,4.964699,5.1592627,5.3894534,4.9713507,4.51044,4.884276
1229,3.161595,3.5556164,5.1900673,5.349462,5.4906254,4.7916865,4.7683187,4.948757,4.96435,4.8462706,4.8295608,4.742069,4.674718,4.9392085,4.432156,3.8291242,4.7204003
1230,4.7071624,5.145547,5.3690863,5.6559563,5.2418776,5.7513156,5.5778418,5.6510777,5.217458,5.2405376,5.6181893,5.2873235,5.207141,5.535408,5.4990125,5.671238,5.6907024
1231,2.0695105,2.9869447,2.4190469,2.6469817,3.327825,3.6334593,3.744453,2.5145333,3.8921263,3.10887,3.0177443,2.443745,1.9405376,3.550496,4.0463743,2.77046,2.9784718
1232,2.9917326,4.613359,4.860339,4.588021,4.3910584,3.7900212,3.8970375,4.020893,4.056486,3.1090934,4.3158474,4.00511,3.6784384,4.5780473,4.5326576,4.143018,3.9405332
1233,2.95112,4.475876,4.985419,4.926227,4.3336096,4.946866,5.0067825,4.9679937,4.814153,4.7629123,4.8004184,5.1036277,4.904871,4.376347,5.172564,5.405165,4.664696
1234,3.5334473,4.680067,4.7529354,4.404747,4.7143755,4.3405905,4.661041,4.4422035,4.4258738,4.4155836,4.434652,4.796538,4.414667,4.8261237,5.002755,4.623034,5.0257645
1235,2.1957154,1.8887881,2.326055,2.179074,2.0996358,2.3411412,3.0833051,2.832524,2.241759,2.9648821,2.1377368,2.5931973,2.7077625,2.9303455,2.9167867,2.938227,3.0046985
1236,3.364428,4.8646784,4.7432785,4.6205106,5.072042,4.739436,4.469711,5.302856,4.1002994,4.582838,5.187309,5.112917,4.886873,4.526733,4.2525983,4.406284,4.87953
1237,2.553762,3.7396472,4.0545197,4.4007964,3.3253047,4.0649633,4.561204,4.632392,3.8555336,4.2720556,3.8205173,3.9141507,3.9447143,4.143889,3.9389184,4.3497705,4.890241
1238,2.3788404,3.64007,4.299827,3.7332535,4.134913,3.558779,3.9268565,4.5892267,4.343513,4.082482,3.6179643,3.8040488,3.7820294,4.3250895,3.9685397,3.4897423,4.3136153
1239,2.076132,2.7324283,4.297294,4.085879,3.8260086,4.4658375,4.8624544,3.9424353,3.8710124,3.8196,4.4066186,3.9042273,4.2478647,3.6120498,4.332554,4.6164155,4.1906247
1240,2.9935448,4.3945103,4.727084,4.7558913,4.2383723,4.2066646,4.513743,4.2870283,5.377496,4.293299,4.8784294,4.1893644,5.1110144,4.72322,4.18347,4.7003174,5.090325
1241,2.1916912,2.7651265,4.2146378,3.9257226,3.1536787,3.7598176,4.2283607,3.75972,4.0412097,2.9490662,3.0820107,3.0100918,3.8340855,4.0069947,3.2973018,3.5227315,3.8838813
1242,2.881883,5.060196,5.2905293,4.7538276,5.386324,4.9831963,5.6003394,5.618366,5.332669,5.246779,5.2365932,5.3620343,5.3817635,4.7761025,4.036048,5.04783,5.1731863
1243,2.605785,1.9241514,4.632777,4.5762095,4.5816317,4.8523717,4.4414144,4.5453095,5.2918043,4.372728,4.6362386,5.0744715,4.677538,4.964172,4.983543,4.4399962,5.1095676
1244,4.0279016,5.2712173,5.758701,5.4281964,5.2631893,5.345346,5.340533,4.873368,5.2662377,5.0779257,4.9682627,5.2722893,4.9406486,4.866621,5.3795595,5.6667256,5.32295
1245,2.0418494,5.9326763,5.207635,5.742981,5.704848,5.4184637,5.499205,5.235383,5.3265786,5.5372305,5.3949776,5.6071157,5.550681,4.7559867,5.500096,5.01408,5.326009
1246,3.6114707,4.6815057,4.48056,4.2563024,4.170395,4.61125,4.8632154,4.362544,4.7361956,4.876186,4.178963,4.7588425,4.224866,4.6476746,4.5473213,4.9179926,4.5728073
1247,2.0436912,3.3358686,3.78349,4.2122397,3.8816686,3.53949,4.035415,4.071658,3.9228542,4.0933385,4.82382,3.0223582,4.1227527,3.8831522,4.0404706,4.3846264,4.7721443
1248,2.7525818,5.149555,4.5687656,5.3487725,5.14093,5.29026,5.460111,5.3927283,5.7681904,5.0175376,5.0432687,5.442165,5.2902117,4.889251,5.3537774,5.4412565,5.375331
1249,3.004306,5.417085,4.527447,5.3344393,4.5941944,4.9115987,5.322551,4.7648783,4.9914117,5.4890566,5.4593744,5.467345,5.5352707,4.8106985,5.277858,5.5283966,5.116068
1250,2.2432017,2.1668236,2.9994164,4.2448125,3.555166,3.379448,2.9258256,3.5797095,3.1229258,4.0864344,3.5983458,4.356137,3.585487,3.7182312,3.896334,3.5090215,3.621895
1251,2.2807856,3.0949237,4.410959,4.7305493,4.6386437,4.383609,4.885885,4.5322833,4.3108473,4.4696727,4.1869893,4.780526,4.011646,4.045875,3.8374546,3.69152,4.3046045
1252,2.1392484,2.1291237,3.5406148,4.503517,3.4410203,4.1223454,3.8073516,3.5127122,2.8300085,3.9030254,4.358126,4.0356407,3.696228,3.9360766,4.1032953,3.4591992,3.810291
1253,2.474278,2.2106726,3.593799,4.850186,3.195539,4.0111747,4.6611304,3.6973917,4.239102,3.7363064,4.281575,3.9703777,4.3747473,3.8106015,4.5041285,3.959753,3.1474392
1254,2.054499,3.312996,2.7275383,1.9759681,4.4967318,3.1696842,4.1562657,4.1706157,4.1225286,3.6072118,4.1920285,3.8339274,3.920971,4.139345,4.260165,4.336131,4.110532
1255,2.2585812,3.8579254,5.631238,4.4208164,4.883119,5.1311445,4.984933,5.0414486,5.0402393,4.7201085,4.9901733,5.4972186,4.483964,5.067511,5.0091224,4.9865894,5.0881767
1256,3.384062,5.2184486,5.0516677,4.717602,5.050421,4.8678184,4.6857376,4.4264197,4.298428,4.613983,4.7321167,5.071953,5.050193,4.8615804,4.9724283,4.4007106,4.842787
1257,2.232938,2.9177723,4.846013,4.714523,4.5103564,4.2492375,4.6281805,4.0608125,4.4447737,4.281911,4.203393,4.0815907,3.6505198,4.0993576,4.1963696,4.1636357,3.3493772
1258,2.2490237,3.3537211,4.2451296,4.133363,4.3184347,4.1961737,4.5400066,3.6619458,4.3155212,4.0564165,3.746299,4.2081976,4.5437264,4.623648,4.3714128,4.129504,3.4275205
1259,2.1959968,2.873676,3.8730857,4.082165,4.149722,3.7598855,3.3038175,4.096186,4.1967936,3.7543623,4.3954663,3.9196484,3.7068183,4.004129,3.3722143,3.5227957,3.794922
1260,3.2469003,4.937871,5.0080953,4.644048,4.798359,4.676214,5.13517,4.8164334,5.3143525,4.760542,4.7758493,4.464503,5.0832186,4.6054006,5.052965,4.3642297,4.885991
1261,3.0793374,5.2236266,5.19489,4.8151927,5.5025525,5.518723,5.1097646,5.150938,5.2591863,5.355271,5.129099,4.8421087,4.816385,5.103334,5.1628366,5.220395,5.2471085
1262,3.7230666,5.4471703,5.061963,5.3992357,4.923252,5.0349083,5.31778,5.5490775,5.5081854,5.436618,4.913751,5.3972297,5.301341,4.7821345,5.1227655,5.5053687,5.8236656
1263,3.5611556,5.2356215,5.0693316,5.012803,5.033291,5.491487,4.645883,5.258117,4.6765428,5.3217015,4.961798,4.6751113,5.3130703,5.0076666,5.397139,5.311423,5.3085837
1264,4.066852,5.180448,5.0966544,4.574301,4.998951,4.8143325,4.8084536,5.022025,4.801587,5.1198587,5.3850007,4.814783,5.072273,5.274932,5.2030888,5.3586025,5.0608706
1265,3.26098,5.066319,5.3193874,5.033732,5.2989616,4.9105153,4.1699286,4.145319,4.59587,4.821791,5.1826615,5.1021166,4.8313327,5.0460916,5.4118524,4.9657726,4.6691275
1266,3.0793374,5.4019527,5.055031,5.1736712,5.3322253,5.188957,4.6468005,4.46979,5.594187,5.305944,5.3171654,5.296017,5.0204945,5.114734,5.085257,5.3243504,5.4508038
1267,2.966798,3.931778,4.404547,4.5127673,4.618492,4.0403366,3.5993605,3.6727242,4.599208,3.9791284,4.0528727,4.0819902,4.5763574,4.560207,4.634148,5.110909,4.457398
1268,2.0777237,2.0290055,1.994926,2.0727396,2.9465895,3.040862,2.285101,3.4635699,2.5482566,2.1180983,2.812899,2.233453,3.1451719,3.3402164,2.8552287,2.1710687,4.0129766
1269,2.6629713,4.923925,4.9195347,5.0660515,5.3592896,4.8101926,5.4076343,5.1849623,4.785982,4.480782,4.4958076,5.0544467,4.8811984,4.963584,4.2134876,4.5796366,4.666306
1270,2.7155044,5.1161795,5.02051,4.6529646,4.715327,5.2097654,5.4486637,4.758775,4.7861505,4.495763,4.8035746,4.8914366,4.5097156,5.006966,5.13098,4.341155,4.2607307
1271,3.4659023,4.9267297,4.4512386,4.4343343,4.1346364,4.8897038,4.4357257,4.66514,5.00261,4.769253,5.3074317,4.1454577,4.7890916,4.6155653,4.760958,4.404493,4.561291
1272,2.1650941,2.6472912,3.5616958,3.6439276,3.736548,3.0297813,4.021068,3.0579295,4.069096,3.534629,4.354046,3.9762483,4.262462,3.4906697,3.139807,3.9225883,3.2142558
1273,2.0843582,2.6114707,4.143136,3.5841835,3.6248674,3.767153,4.8238387,4.014625,4.0431566,3.989728,4.244313,4.2889524,4.6045938,4.4159846,4.3292546,3.561608,4.0268836
1274,3.1352284,4.7964373,4.8614187,4.7902718,4.966949,5.1551576,5.0102386,5.102285,4.849956,4.7452865,4.5614505,4.650918,5.0560412,4.531566,4.406086,4.3963737,4.8161736
1275,2.5158584,4.6421366,4.955182,4.8340077,4.8953066,4.8240223,4.746368,4.880588,5.2824583,4.865652,5.193325,4.746791,4.6684813,4.8274603,4.878184,4.5604444,5.0367055
1276,3.5174453,4.255064,4.244219,5.0739565,4.677434,4.411316,4.95495,4.4554043,4.69781,3.830191,3.8939776,4.063651,4.6363997,4.200998,4.74066,4.9073033,4.8436475
1277,2.083891,3.224743,3.7890089,3.7791212,4.157487,4.233863,4.8537173,4.248899,4.3840246,4.91503,4.669069,4.2484193,4.139928,4.5145636,4.1972823,4.433961,4.0190268
1278,3.0606284,5.117309,5.4186425,4.966478,4.8465495,4.7076044,5.4221053,5.3614507,5.2247868,4.9375205,4.8417306,5.332128,5.646788,5.1832075,5.210117,5.3820524,5.3836236
